;image;nnodes;width;height;npixels;runtime
0;val_157.png;107981;1920;1080;2073600;9968
1;val_084.png;62776;1920;1080;2073600;5820
2;val_178.png;151311;1920;1080;2073600;10023
3;val_153.png;106318;1920;1080;2073600;7637
4;val_003.png;110846;1920;1080;2073600;8280
5;val_062.png;133174;1920;1080;2073600;10086
6;val_151.png;231574;1920;1080;2073600;9909
7;val_092.png;115024;1920;1080;2073600;11977
8;val_033.png;125414;1920;1080;2073600;9494
9;val_061.png;153040;1920;1080;2073600;11685
10;val_123.png;90626;1920;1080;2073600;8822
11;val_023.png;197080;1920;1080;2073600;11616
12;val_047.png;153145;1920;1080;2073600;11721
13;val_145.png;92842;1920;1080;2073600;8417
14;val_170.png;90162;1920;1080;2073600;9620
15;val_169.png;136701;1920;1080;2073600;10654
16;val_078.png;88813;1920;1080;2073600;8805
17;val_114.png;110751;1920;1080;2073600;6741
18;val_043.png;141507;1920;1080;2073600;12319
19;val_034.png;171935;1920;1080;2073600;7016
20;val_045.png;90050;1920;1080;2073600;9943
21;val_168.png;140976;1920;1080;2073600;11337
22;val_201.png;115127;1920;1080;2073600;9700
23;val_113.png;97093;1920;1080;2073600;7167
24;val_005.png;95646;1920;1080;2073600;8378
25;val_186.png;126420;1920;1080;2073600;9379
26;val_196.png;140645;1920;1080;2073600;10341
27;val_140.png;99679;1920;1080;2073600;7678
28;val_150.png;195204;1920;1080;2073600;10081
29;val_174.png;177887;1920;1080;2073600;11607
30;val_020.png;170194;1920;1080;2073600;9447
31;val_164.png;178570;1920;1080;2073600;10522
32;val_011.png;178927;1920;1080;2073600;9564
33;val_116.png;225273;1920;1080;2073600;9956
34;val_046.png;164836;1920;1080;2073600;9649
35;val_066.png;113363;1920;1080;2073600;7714
36;val_107.png;58083;1920;1080;2073600;8144
37;val_096.png;111667;1920;1080;2073600;10707
38;val_029.png;218215;1920;1080;2073600;10923
39;val_009.png;119205;1920;1080;2073600;10177
40;val_090.png;134137;1920;1080;2073600;10145
41;val_111.png;84694;1920;1080;2073600;7943
42;val_132.png;167064;1920;1080;2073600;11185
43;val_130.png;175635;1920;1080;2073600;9965
44;val_060.png;147187;1920;1080;2073600;9412
45;val_050.png;105475;1920;1080;2073600;8368
46;val_018.png;80733;1920;1080;2073600;7209
47;val_058.png;279706;1920;1080;2073600;13188
48;val_064.png;154034;1920;1080;2073600;10661
49;val_079.png;124414;1920;1080;2073600;7553
50;val_134.png;59994;1920;1080;2073600;8311
51;val_065.png;142356;1920;1080;2073600;8101
52;val_105.png;176987;1920;1080;2073600;11734
53;val_052.png;92332;1920;1080;2073600;6928
54;val_198.png;188799;1920;1080;2073600;11614
55;val_189.png;144890;1920;1080;2073600;8941
56;val_074.png;138858;1920;1080;2073600;8616
57;val_104.png;98271;1920;1080;2073600;8924
58;val_053.png;119475;1920;1080;2073600;9905
59;val_099.png;146582;1920;1080;2073600;12622
60;val_121.png;185182;1920;1080;2073600;11040
61;val_037.png;142820;1920;1080;2073600;9488
62;val_072.png;171579;1920;1080;2073600;8645
63;val_194.png;130333;1920;1080;2073600;9132
64;val_026.png;171941;1920;1080;2073600;10441
65;val_081.png;108564;1920;1080;2073600;9438
66;val_070.png;146223;1920;1080;2073600;9358
67;val_125.png;298507;1920;1080;2073600;11369
68;val_154.png;261980;1920;1080;2073600;12550
69;val_177.png;102510;1920;1080;2073600;8805
70;val_004.png;155973;1920;1080;2073600;10062
71;val_128.png;112052;1920;1080;2073600;7718
72;val_166.png;92972;1920;1080;2073600;7797
73;val_021.png;178126;1920;1080;2073600;11124
74;val_162.png;153445;1920;1080;2073600;9419
75;val_094.png;140516;1920;1080;2073600;8463
76;val_055.png;230019;1920;1080;2073600;11596
77;val_187.png;92760;1920;1080;2073600;9205
78;val_147.png;158853;1920;1080;2073600;8745
79;val_073.png;158596;1920;1080;2073600;12024
80;val_142.png;140586;1920;1080;2073600;10673
81;val_093.png;181503;1920;1080;2073600;10780
82;val_048.png;267234;1920;1080;2073600;12360
83;val_089.png;187699;1920;1080;2073600;10064
84;val_171.png;144464;1920;1080;2073600;9696
