;image;nnodes;width;height;npixels;runtime
0;val_157.png;107981;1920;1080;2073600;5321
1;val_084.png;62776;1920;1080;2073600;3129
2;val_178.png;151311;1920;1080;2073600;4943
3;val_153.png;106318;1920;1080;2073600;4063
4;val_003.png;110846;1920;1080;2073600;4377
5;val_062.png;133174;1920;1080;2073600;5182
6;val_151.png;231574;1920;1080;2073600;4593
7;val_092.png;115024;1920;1080;2073600;6125
8;val_033.png;125414;1920;1080;2073600;4840
9;val_061.png;153040;1920;1080;2073600;6432
10;val_123.png;90626;1920;1080;2073600;4847
11;val_023.png;197080;1920;1080;2073600;5729
12;val_047.png;153145;1920;1080;2073600;6033
13;val_145.png;92842;1920;1080;2073600;4690
14;val_170.png;90162;1920;1080;2073600;5195
15;val_169.png;136701;1920;1080;2073600;5210
16;val_078.png;88813;1920;1080;2073600;4660
17;val_114.png;110751;1920;1080;2073600;3397
18;val_043.png;141507;1920;1080;2073600;6510
19;val_034.png;171935;1920;1080;2073600;3384
20;val_045.png;90050;1920;1080;2073600;5494
21;val_168.png;140976;1920;1080;2073600;5675
22;val_201.png;115127;1920;1080;2073600;4866
23;val_113.png;97093;1920;1080;2073600;3583
24;val_005.png;95646;1920;1080;2073600;4685
25;val_186.png;126420;1920;1080;2073600;4890
26;val_196.png;140645;1920;1080;2073600;5556
27;val_140.png;99679;1920;1080;2073600;3933
28;val_150.png;195204;1920;1080;2073600;4991
29;val_174.png;177887;1920;1080;2073600;5566
30;val_020.png;170194;1920;1080;2073600;4681
31;val_164.png;178570;1920;1080;2073600;5432
32;val_011.png;178927;1920;1080;2073600;4825
33;val_116.png;225273;1920;1080;2073600;4824
34;val_046.png;164836;1920;1080;2073600;4817
35;val_066.png;113363;1920;1080;2073600;3812
36;val_107.png;58083;1920;1080;2073600;4498
37;val_096.png;111667;1920;1080;2073600;5735
38;val_029.png;218215;1920;1080;2073600;5160
39;val_009.png;119205;1920;1080;2073600;5418
40;val_090.png;134137;1920;1080;2073600;4989
41;val_111.png;84694;1920;1080;2073600;4295
42;val_132.png;167064;1920;1080;2073600;5557
43;val_130.png;175635;1920;1080;2073600;4991
44;val_060.png;147187;1920;1080;2073600;4755
45;val_050.png;105475;1920;1080;2073600;4411
46;val_018.png;80733;1920;1080;2073600;3918
47;val_058.png;279706;1920;1080;2073600;6146
48;val_064.png;154034;1920;1080;2073600;5410
49;val_079.png;124414;1920;1080;2073600;3972
50;val_134.png;59994;1920;1080;2073600;4842
51;val_065.png;142356;1920;1080;2073600;3818
52;val_105.png;176987;1920;1080;2073600;6120
53;val_052.png;92332;1920;1080;2073600;3586
54;val_198.png;188799;1920;1080;2073600;5860
55;val_189.png;144890;1920;1080;2073600;4506
56;val_074.png;138858;1920;1080;2073600;4290
57;val_104.png;98271;1920;1080;2073600;4663
58;val_053.png;119475;1920;1080;2073600;5483
59;val_099.png;146582;1920;1080;2073600;6449
60;val_121.png;185182;1920;1080;2073600;5372
61;val_037.png;142820;1920;1080;2073600;4889
62;val_072.png;171579;1920;1080;2073600;4422
63;val_194.png;130333;1920;1080;2073600;4659
64;val_026.png;171941;1920;1080;2073600;5351
65;val_081.png;108564;1920;1080;2073600;5064
66;val_070.png;146223;1920;1080;2073600;4749
67;val_125.png;298507;1920;1080;2073600;5103
68;val_154.png;261980;1920;1080;2073600;5812
69;val_177.png;102510;1920;1080;2073600;4934
70;val_004.png;155973;1920;1080;2073600;5064
71;val_128.png;112052;1920;1080;2073600;3867
72;val_166.png;92972;1920;1080;2073600;4023
73;val_021.png;178126;1920;1080;2073600;5840
74;val_162.png;153445;1920;1080;2073600;4831
75;val_094.png;140516;1920;1080;2073600;4178
76;val_055.png;230019;1920;1080;2073600;5707
77;val_187.png;92760;1920;1080;2073600;4778
78;val_147.png;158853;1920;1080;2073600;4295
79;val_073.png;158596;1920;1080;2073600;5999
80;val_142.png;140586;1920;1080;2073600;5506
81;val_093.png;181503;1920;1080;2073600;5474
82;val_048.png;267234;1920;1080;2073600;5932
83;val_089.png;187699;1920;1080;2073600;4907
84;val_171.png;144464;1920;1080;2073600;4703
85;val_017.png;106211;1920;1080;2073600;4584
86;val_000.png;173269;1920;1080;2073600;5054
87;val_118.png;70257;1920;1080;2073600;3078
88;val_071.png;251344;1920;1080;2073600;5426
89;val_016.png;70159;1920;1080;2073600;4019
90;val_102.png;122034;1920;1080;2073600;3671
91;val_108.png;99243;1920;1080;2073600;3999
92;val_002.png;122629;1920;1080;2073600;4310
93;val_063.png;131718;1920;1080;2073600;4762
94;val_100.png;161076;1920;1080;2073600;5332
95;val_040.png;65260;1920;1080;2073600;4327
96;val_115.png;199630;1920;1080;2073600;4934
97;val_042.png;147193;1920;1080;2073600;5691
98;val_110.png;101644;1920;1080;2073600;5092
99;val_197.png;116742;1920;1080;2073600;4312
100;val_190.png;148194;1920;1080;2073600;5327
101;val_086.png;144925;1920;1080;2073600;5548
102;val_103.png;184290;1920;1080;2073600;5959
103;val_041.png;89471;1920;1080;2073600;4822
104;val_135.png;125260;1920;1080;2073600;4441
105;val_085.png;114153;1920;1080;2073600;4534
106;val_012.png;103176;1920;1080;2073600;5802
107;val_010.png;95227;1920;1080;2073600;5732
108;val_184.png;257192;1920;1080;2073600;5884
109;val_158.png;179664;1920;1080;2073600;4417
110;val_156.png;129448;1920;1080;2073600;5088
111;val_088.png;60043;1920;1080;2073600;3549
112;val_163.png;86094;1920;1080;2073600;4548
113;val_054.png;152773;1920;1080;2073600;4144
114;val_083.png;221557;1920;1080;2073600;5923
115;val_028.png;214333;1920;1080;2073600;4877
116;val_022.png;219621;1920;1080;2073600;5756
117;val_032.png;41666;1920;1080;2073600;6093
118;val_120.png;193364;1920;1080;2073600;5399
119;val_191.png;205122;1920;1080;2073600;4794
120;val_075.png;172785;1920;1080;2073600;5727
121;val_176.png;58256;1920;1080;2073600;3600
122;val_030.png;161670;1920;1080;2073600;5060
123;val_188.png;166392;1920;1080;2073600;5675
124;val_007.png;79947;1920;1080;2073600;5045
125;val_175.png;82103;1920;1080;2073600;3569
126;val_117.png;138702;1920;1080;2073600;4702
127;val_144.png;103315;1920;1080;2073600;5023
128;val_138.png;233477;1920;1080;2073600;5639
129;val_152.png;129519;1920;1080;2073600;5619
130;val_101.png;209941;1920;1080;2073600;4845
131;val_161.png;139107;1920;1080;2073600;5789
132;val_155.png;115561;1920;1080;2073600;5120
133;val_200.png;181421;1920;1080;2073600;5956
134;val_031.png;94087;1920;1080;2073600;4307
135;val_133.png;174391;1920;1080;2073600;5399
136;val_109.png;108969;1920;1080;2073600;4384
137;val_139.png;125403;1920;1080;2073600;5591
138;val_136.png;164038;1920;1080;2073600;6146
139;val_036.png;89869;1920;1080;2073600;3772
140;val_148.png;131596;1920;1080;2073600;4250
141;val_183.png;161019;1920;1080;2073600;5354
142;val_027.png;105715;1920;1080;2073600;4827
143;val_013.png;104342;1920;1080;2073600;4534
144;val_131.png;167644;1920;1080;2073600;4987
145;val_039.png;154033;1920;1080;2073600;4861
146;val_129.png;137944;1920;1080;2073600;4579
147;val_119.png;150221;1920;1080;2073600;5420
148;val_149.png;107491;1920;1080;2073600;5227
149;val_001.png;81667;1920;1080;2073600;4343
150;val_165.png;112188;1920;1080;2073600;4770
151;val_159.png;130146;1920;1080;2073600;4882
152;val_014.png;254932;1920;1080;2073600;6180
153;val_098.png;155702;1920;1080;2073600;5439
154;val_049.png;90806;1920;1080;2073600;4089
155;val_143.png;100910;1920;1080;2073600;4257
156;val_059.png;56110;1920;1080;2073600;5045
157;val_192.png;150303;1920;1080;2073600;6522
158;val_006.png;138590;1920;1080;2073600;5306
159;val_082.png;99013;1920;1080;2073600;5263
160;val_185.png;74232;1920;1080;2073600;3698
161;val_035.png;86766;1920;1080;2073600;3612
162;val_179.png;161453;1920;1080;2073600;5270
163;val_044.png;122494;1920;1080;2073600;4424
164;val_127.png;179006;1920;1080;2073600;4850
165;val_076.png;92121;1920;1080;2073600;3811
166;val_025.png;128065;1920;1080;2073600;5063
167;val_160.png;111560;1920;1080;2073600;4784
168;val_024.png;102603;1920;1080;2073600;3950
169;val_167.png;66488;1920;1080;2073600;4342
170;val_124.png;129865;1920;1080;2073600;4590
171;val_068.png;123105;1920;1080;2073600;4382
172;val_019.png;163786;1920;1080;2073600;5681
173;val_015.png;290887;1920;1080;2073600;4574
174;val_172.png;153688;1920;1080;2073600;4590
175;val_057.png;122888;1920;1080;2073600;5410
176;val_095.png;119295;1920;1080;2073600;3879
177;val_137.png;126700;1920;1080;2073600;6119
178;val_122.png;135958;1920;1080;2073600;4843
179;val_182.png;135593;1920;1080;2073600;5489
180;val_106.png;95818;1920;1080;2073600;5046
181;val_056.png;95965;1920;1080;2073600;4569
182;val_193.png;164536;1920;1080;2073600;5251
183;val_199.png;123780;1920;1080;2073600;4663
184;val_077.png;116631;1920;1080;2073600;5244
185;val_126.png;117149;1920;1080;2073600;5450
186;val_146.png;113667;1920;1080;2073600;4824
187;val_173.png;110825;1920;1080;2073600;5715
188;val_051.png;143000;1920;1080;2073600;4676
189;val_112.png;83919;1920;1080;2073600;4522
190;val_091.png;142798;1920;1080;2073600;4969
191;val_008.png;154648;1920;1080;2073600;5833
192;val_180.png;93665;1920;1080;2073600;4326
193;val_181.png;124046;1920;1080;2073600;5446
194;val_087.png;161689;1920;1080;2073600;3748
